OrderID;UserID;Name;Product;Price;Quantity;TotalPrice;Discount;DeliveryMethod;Status;OrderDate;
478;1939;User_1939;Volvo S60 T5;16300.0;3;48900.0;0.0;Pickup;Delivered;06.08.2015;
479;1617;User_1617;Dodge Grand Caravan R/T;18800.0;2;37600.0;0.0;Pickup;Delivered;05.07.2014;
480;450;User_450;Nissan Leaf SL;8250.0;3;24750.0;0.0;Delivery;Canceled_Mismatch;09.10.2015;
481;457;User_457;Dodge Grand Caravan R/T;18100.0;1;18100.0;0.0;Delivery;Canceled_Mismatch;17.11.2014;
482;1353;User_1353;Infiniti G35 Base;7200.0;3;21600.0;0.0;Delivery;Canceled_Mismatch;27.08.2015;
483;293;User_293;Infiniti G Sedan G37x;18300.0;2;36600.0;0.0;Delivery;Delivered;24.09.2015;
484;1741;User_1741;Kia Optima LX;1000.0;3;2550.0;0.15;Delivery;Delivered;10.05.2015;
485;413;User_413;Chevrolet Cruze 2LT;13000.0;1;11050.0;0.15;Delivery;Delivered;07.07.2015;
486;309;User_309;Nissan Rogue S;13800.0;1;11730.0;0.15;Delivery;Canceled_Mismatch;30.03.2015;
487;20;User_20;GMC Acadia SLT-1;9200.0;2;15640.0;0.15000000000000002;Delivery;Paid;11.03.2015;
488;624;User_624;Nissan Altima 2.5 S;12300.0;3;36900.0;0.0;Delivery;Delivered;17.10.2014;
489;395;User_395;Chevrolet Impala LT;2100.0;1;2100.0;0.0;Delivery;Canceled_Mismatch;02.02.2014;
490;433;User_433;Mercedes-Benz C-Class C230 Kompressor;7500.0;3;22500.0;0.0;Pickup;Delivered;07.02.2015;
491;839;User_839;Nissan Altima 2.5 S;11000.0;2;22000.0;0.0;Delivery;Canceled_Error;14.07.2015;
492;1686;User_1686;HUMMER H2 SUT Base;32200.0;1;32200.0;0.0;Pickup;Delivered;01.09.2015;
493;201;User_201;Buick LaCrosse Leather Group;18900.0;3;56700.0;0.0;Pickup;Delivered;24.08.2015;
494;1036;User_1036;Hyundai Sonata Limited;16400.0;1;16400.0;0.0;Delivery;Delivered;20.04.2015;
495;1279;User_1279;Honda Civic EX;10800.0;2;21600.0;0.0;Delivery;Delivered;15.11.2014;
496;1267;User_1267;GMC Yukon XL 1500 SLE;7900.0;3;23700.0;0.0;Delivery;Canceled_Mismatch;24.03.2014;
497;1780;User_1780;Chrysler Town and Country Touring;3000.0;1;3000.0;0.0;Pickup;Delivered;21.02.2014;
498;1629;User_1629;Cadillac STS V8 Luxury;11600.0;2;23200.0;0.0;Pickup;Paid;11.02.2015;
499;61;User_61;Pontiac Grand Am SE1;500.0;2;1000.0;0.0;Pickup;Canceled_Mismatch;11.07.2015;
500;850;User_850;Ford Taurus SEL;2500.0;3;6375.0;0.15;Delivery;Delivered;17.07.2015;
501;1406;User_1406;Honda Accord EX;14100.0;3;35955.0;0.15;Delivery;Delivered;07.08.2015;
502;1253;User_1253;Chevrolet Tahoe LT;20000.0;3;60000.0;0.0;Delivery;Delivered;23.02.2015;
503;250;User_250;Unknown Unknown Unknown;11700.0;3;29835.0;0.15;Pickup;Delivered;17.11.2014;
504;1344;User_1344;Infiniti Q50 Premium;29800.0;3;89400.0;0.0;Pickup;Delivered;09.11.2014;
505;589;User_589;Pontiac G6 Value Leader;3300.0;1;3300.0;0.0;Delivery;Canceled_Mismatch;19.01.2014;
506;163;User_163;Ford Expedition XLT;2800.0;2;5600.0;0.0;Delivery;Canceled_Mismatch;07.04.2015;
507;1194;User_1194;Mercedes-Benz SL-Class SL55 AMG;27000.0;2;54000.0;0.0;Delivery;Delivered;26.05.2014;
508;20;User_20;Ford Escape XLT;3500.0;1;2975.0;0.15000000000000002;Pickup;Delivered;27.09.2015;
509;1286;User_1286;Kia Optima SX;21700.0;2;43400.0;0.0;Pickup;Canceled_Mismatch;08.08.2014;
510;1162;User_1162;Pontiac G6 GT;3800.0;3;9690.0;0.15;Pickup;Canceled_Mismatch;02.10.2014;
511;1383;User_1383;Infiniti G Sedan G37 Journey;21000.0;1;21000.0;0.0;Delivery;Delivered;25.04.2015;
512;1101;User_1101;Lexus RX 350 Base;32000.0;1;32000.0;0.0;Delivery;Delivered;23.07.2014;
513;1487;User_1487;Nissan Altima 2025-05-02 00:00:00;10100.0;1;10100.0;0.0;Delivery;Paid;01.07.2014;
514;144;User_144;Dodge Grand Caravan SE;8200.0;3;24600.0;0.0;Delivery;Delivered;15.07.2014;
515;1245;User_1245;BMW X3 2.5i;5500.0;1;5500.0;0.0;Delivery;Canceled_Mismatch;31.03.2015;
516;811;User_811;Toyota Camry CE;4000.0;1;4000.0;0.0;Delivery;Delivered;25.10.2014;
517;846;User_846;Chevrolet Impala Limited LT Fleet;12300.0;2;20910.0;0.15000000000000002;Delivery;Canceled_Mismatch;14.11.2014;
518;960;User_960;Buick Enclave CXL1;15900.0;1;15900.0;0.0;Pickup;Delivered;06.06.2014;
519;1349;User_1349;Ford Fusion SE;6000.0;3;18000.0;0.0;Delivery;Canceled_Mismatch;09.04.2014;
520;1854;User_1854;Dodge Avenger SE;10000.0;2;20000.0;0.0;Pickup;Canceled_Mismatch;25.01.2014;
521;104;User_104;Volkswagen Passat GLS 1.8T 4Motion;2300.0;3;6900.0;0.0;Delivery;Delivered;16.09.2015;
522;817;User_817;Infiniti G Sedan G37 Journey;18000.0;1;18000.0;0.0;Delivery;Delivered;11.11.2014;
523;1819;User_1819;Mercedes-Benz S-Class S550 4MATIC;124500.0;2;249000.0;0.0;Delivery;Delivered;25.10.2015;
524;449;User_449;Hyundai Elantra GLS;11300.0;3;33900.0;0.0;Delivery;Paid;16.01.2014;
525;1431;User_1431;Kia Sportage LX;14800.0;1;14800.0;0.0;Delivery;Canceled_Mismatch;03.12.2015;
526;785;User_785;GMC Sierra 1500 SLE;1100.0;1;1100.0;0.0;Delivery;Delivered;04.12.2015;
527;735;User_735;Ford Focus SE;11000.0;3;28050.0;0.15;Delivery;Canceled_Mismatch;19.06.2015;
528;887;User_887;Land Rover Range Rover Supercharged;54000.0;2;108000.0;0.0;Delivery;Canceled_Mismatch;27.10.2015;
529;1196;User_1196;Dodge Grand Caravan SXT;9800.0;3;29400.0;0.0;Delivery;Delivered;10.07.2015;
530;1547;User_1547;BMW 3 Series 328i;28250.0;1;24012.5;0.15;Delivery;Delivered;10.07.2014;
531;1393;User_1393;Ford Focus SE;8600.0;3;21930.0;0.15;Pickup;Canceled_Mismatch;02.11.2015;
532;1019;User_1019;Ford Edge Limited;26500.0;2;53000.0;0.0;Pickup;Delivered;10.08.2014;
533;961;User_961;BMW 3 Series 325i;1500.0;2;3000.0;0.0;Delivery;Delivered;04.03.2015;
534;1032;User_1032;Jeep Grand Cherokee Overland;30900.0;1;30900.0;0.0;Delivery;Delivered;08.09.2014;
535;734;User_734;Ford E-Series Van E-250;22400.0;2;38080.0;0.15;Delivery;Canceled_Mismatch;24.04.2014;
536;764;User_764;Dodge Journey SXT;21600.0;1;19440.0;0.1;Pickup;Delivered;24.05.2015;
537;1929;User_1929;Hyundai Sonata Limited;12000.0;2;24000.0;0.0;Delivery;Delivered;24.11.2014;
538;1501;User_1501;Chrysler PT Cruiser Base;400.0;2;800.0;0.0;Pickup;Canceled_Error;25.09.2015;
539;865;User_865;Toyota Sienna XLE 7-Passenger;25400.0;1;25400.0;0.0;Pickup;Canceled_Mismatch;26.04.2014;
540;120;User_120;Lexus RX 350 Base;21500.0;3;54825.0;0.15;Delivery;Delivered;19.07.2015;
541;1520;User_1520;Chevrolet Equinox LS;6200.0;1;6200.0;0.0;Pickup;Delivered;15.01.2015;
542;1172;User_1172;Kia Sorento LX;14000.0;3;42000.0;0.0;Pickup;Delivered;01.03.2014;
543;561;User_561;Chevrolet Silverado 1500 Work Truck;10700.0;1;9095.0;0.15;Delivery;Canceled_Mismatch;07.06.2014;
544;47;User_47;Nissan Altima 2.5 S;18250.0;1;18250.0;0.0;Pickup;Canceled_Mismatch;30.07.2015;
545;1306;User_1306;Acura RDX Base;21900.0;3;55845.0;0.15;Pickup;Delivered;19.08.2014;
546;194;User_194;Ford Focus SE;8700.0;3;26100.0;0.0;Delivery;Canceled_Mismatch;18.01.2015;
547;371;User_371;Kia Soul +;10900.0;1;10900.0;0.0;Delivery;Canceled_Error;11.04.2014;
548;571;User_571;Subaru Forester 2.5X Premium;14200.0;2;24140.0;0.15;Delivery;Canceled_Mismatch;31.12.2015;
549;746;User_746;toyota sienna le;2000.0;2;3600.0;0.1;Delivery;Delivered;12.06.2014;
550;576;User_576;Chevrolet Equinox LS;11500.0;3;34500.0;0.0;Pickup;Delivered;11.06.2015;
551;1729;User_1729;Infiniti G Sedan G25;14800.0;3;44400.0;0.0;Delivery;Delivered;18.04.2015;
552;1143;User_1143;Chevrolet Equinox LT1;10300.0;1;10300.0;0.0;Delivery;Delivered;14.06.2014;
553;150;User_150;Lexus LS 460 Base;21000.0;1;21000.0;0.0;Delivery;Canceled_Error;17.09.2014;
554;767;User_767;Lexus ES 350 Base;24300.0;1;20655.0;0.15;Delivery;Canceled_Error;07.08.2014;
555;1641;User_1641;Mazda CX-9 Touring;19500.0;3;58500.0;0.0;Delivery;Canceled_Mismatch;23.05.2015;
556;1100;User_1100;FIAT 500L Easy;11500.0;1;11500.0;0.0;Delivery;Canceled_Mismatch;24.10.2014;
557;1701;User_1701;Toyota Highlander Plus;24300.0;2;48600.0;0.0;Delivery;Canceled_Error;24.08.2014;
558;1018;User_1018;Mercedes-Benz GLK-Class GLK350 4MATIC;24000.0;3;72000.0;0.0;Delivery;Delivered;13.02.2014;
559;571;User_571;BMW 3 Series 328i;29500.0;2;50150.0;0.15;Pickup;Canceled_Mismatch;03.04.2014;
560;1698;User_1698;Unknown Unknown Unknown;3600.0;3;10800.0;0.0;Delivery;Delivered;18.08.2014;
561;1375;User_1375;Chevrolet Suburban 1500 LS;13000.0;1;13000.0;0.0;Delivery;Delivered;18.05.2014;
562;655;User_655;Hyundai Sonata GLS;14200.0;3;42600.0;0.0;Delivery;Delivered;09.03.2014;
563;826;User_826;Hyundai Santa Fe Limited;6800.0;2;10200.0;0.25;Pickup;Canceled_Mismatch;05.10.2015;
564;1391;User_1391;Chevrolet Avalanche LT;19500.0;1;16575.0;0.15;Delivery;Canceled_Mismatch;08.04.2015;
565;1169;User_1169;Chrysler Town and Country Touring;19500.0;1;16575.0;0.15;Pickup;Delivered;07.01.2015;
566;777;User_777;Mazda Mazda3 i Touring;13400.0;1;13400.0;0.0;Delivery;Paid;26.05.2015;
567;1513;User_1513;Ford Edge SEL;19600.0;3;58800.0;0.0;Pickup;Delivered;17.09.2014;
568;778;User_778;Infiniti QX QX56;49000.0;3;147000.0;0.0;Delivery;Delivered;23.06.2014;
569;1501;User_1501;Audi allroad Prestige quattro;36500.0;3;109500.0;0.0;Pickup;Delivered;06.01.2015;
570;1106;User_1106;Ford Fusion SE;9700.0;3;29100.0;0.0;Delivery;Canceled_Mismatch;07.10.2015;
571;172;User_172;chevrolet 1500 4x4 reg silverado;800.0;3;2400.0;0.0;Pickup;Delivered;16.11.2015;
572;46;User_46;Infiniti QX60 Base;31400.0;3;94200.0;0.0;Delivery;Delivered;29.04.2014;
573;680;User_680;Ford F-150 XL;5900.0;2;11800.0;0.0;Pickup;Delivered;09.05.2014;
574;817;User_817;Ford Fiesta SE;8500.0;3;25500.0;0.0;Pickup;Canceled_Mismatch;27.12.2015;
575;1929;User_1929;Nissan Pathfinder SL;32000.0;2;54400.0;0.15;Delivery;Canceled_Mismatch;25.05.2015;
576;563;User_563;Dodge Charger Base;4800.0;2;9600.0;0.0;Delivery;Delivered;26.05.2014;
577;1198;User_1198;Nissan Titan SV;19600.0;1;19600.0;0.0;Delivery;Delivered;07.02.2014;
578;610;User_610;Kia Rio LX;10200.0;3;30600.0;0.0;Delivery;Canceled_Mismatch;09.11.2015;
579;534;User_534;Ford Edge SEL;16600.0;2;33200.0;0.0;Pickup;Paid;23.02.2014;
580;1677;User_1677;Ford Explorer Limited;30400.0;2;60800.0;0.0;Delivery;Canceled_Mismatch;01.10.2015;
581;1814;User_1814;Jeep Grand Cherokee Overland;34500.0;3;103500.0;0.0;Pickup;Delivered;01.10.2015;
582;1333;User_1333;Nissan Quest 3.5 S;4100.0;2;8200.0;0.0;Pickup;Delivered;20.03.2014;
583;434;User_434;Acura MDX Base;24600.0;3;73800.0;0.0;Pickup;Canceled_Mismatch;25.10.2014;
584;1367;User_1367;BMW 3 Series 328i xDrive;28400.0;1;28400.0;0.0;Pickup;Delivered;21.03.2015;
585;1170;User_1170;Honda Civic Si;7000.0;3;17850.0;0.15;Delivery;Delivered;01.11.2015;
586;1819;User_1819;Acura MDX Touring;3500.0;2;5950.0;0.15;Delivery;Delivered;11.09.2015;
587;1941;User_1941;Ford Transit Connect Cargo Van XL;3600.0;2;6120.0;0.15;Delivery;Paid;07.11.2014;
588;310;User_310;Dodge Charger SE;4400.0;1;4400.0;0.0;Delivery;Delivered;26.07.2014;
589;727;User_727;Ford Excursion Limited ;4700.0;1;4700.0;0.0;Pickup;Canceled_Mismatch;24.07.2015;
590;1750;User_1750;Nissan Rogue S;11900.0;1;11900.0;0.0;Pickup;Delivered;25.11.2014;
591;176;User_176;Dodge Journey SXT;20200.0;3;60600.0;0.0;Delivery;Canceled_Error;03.04.2014;
592;41;User_41;BMW X5 sDrive35i;59000.0;3;177000.0;0.0;Delivery;Delivered;19.12.2014;
593;1074;User_1074;Chevrolet Traverse LS;13700.0;2;27400.0;0.0;Delivery;Delivered;16.10.2015;
594;590;User_590;Hyundai Elantra GLS;10900.0;1;10900.0;0.0;Pickup;Delivered;22.07.2014;
595;1380;User_1380;Chevrolet Impala LS;1100.0;2;2200.0;0.0;Delivery;Canceled_Mismatch;27.02.2014;
596;410;User_410;Chevrolet Sonic LT;9200.0;3;27600.0;0.0;Delivery;Canceled_Mismatch;13.10.2014;
597;1852;User_1852;BMW X5 4.8i;11000.0;3;28050.0;0.15;Delivery;Canceled_Error;26.10.2014;
598;1127;User_1127;Chevrolet Impala LT Fleet;11300.0;1;11300.0;0.0;Delivery;Delivered;23.01.2015;
599;208;User_208;Ford Focus SE;11800.0;1;11800.0;0.0;Pickup;Delivered;14.09.2015;
600;500;User_500;Dodge Charger SXT Fleet;10300.0;3;27810.0;0.1;Pickup;Canceled_Mismatch;09.04.2015;
601;1426;User_1426;Nissan Altima 2.5 S;16200.0;3;48600.0;0.0;Delivery;Delivered;07.07.2014;
602;554;User_554;BMW 7 Series 750i;32600.0;1;32600.0;0.0;Delivery;Paid;27.09.2015;
603;1506;User_1506;Jeep Compass Sport;13100.0;3;39300.0;0.0;Pickup;Delivered;22.11.2015;
604;929;User_929;Hyundai Elantra SE;8800.0;2;17600.0;0.0;Pickup;Delivered;10.01.2014;
605;26;User_26;Dodge Charger SXT Fleet;10500.0;2;21000.0;0.0;Pickup;Delivered;08.08.2015;
606;13;User_13;Cadillac Escalade Luxury;41000.0;1;41000.0;0.0;Pickup;Canceled_Error;22.05.2015;
607;1649;User_1649;Chevrolet Traverse LS;17200.0;2;29240.0;0.15;Delivery;Delivered;16.07.2014;
608;1586;User_1586;Ford Escape XLT;16000.0;2;32000.0;0.0;Pickup;Canceled_Mismatch;29.10.2015;
609;1233;User_1233;Volkswagen Passat Wolfsburg Edition PZEV;13900.0;2;27800.0;0.0;Delivery;Delivered;22.05.2015;
610;1428;User_1428;Ford Focus SE;8700.0;2;17400.0;0.0;Delivery;Paid;21.03.2014;
611;228;User_228;Ford Edge Limited;25000.0;1;25000.0;0.0;Delivery;Delivered;01.02.2015;
612;755;User_755;Ford Escape XLT;13000.0;2;26000.0;0.0;Pickup;Delivered;23.06.2014;
613;1269;User_1269;Toyota Camry Solara SE;3200.0;1;3200.0;0.0;Pickup;Delivered;17.02.2015;
614;1881;User_1881;Volkswagen Tiguan SE;16400.0;2;32800.0;0.0;Delivery;Canceled_Mismatch;27.06.2014;
615;432;User_432;Toyota Corolla CE;1700.0;2;3400.0;0.0;Pickup;Delivered;04.06.2014;
616;125;User_125;Toyota Camry SE V6;8400.0;1;8400.0;0.0;Delivery;Canceled_Mismatch;03.05.2015;
617;286;User_286;Mitsubishi Outlander ES;14000.0;2;25200.0;0.1;Delivery;Canceled_Mismatch;16.06.2015;
618;1059;User_1059;Toyota Camry SE V6;5900.0;3;17700.0;0.0;Delivery;Delivered;23.08.2015;
619;868;User_868;Chevrolet Captiva Sport LT Fleet;14900.0;3;37995.0;0.15;Delivery;Canceled_Error;27.04.2014;
620;1824;User_1824;Infiniti G Sedan G37x;20900.0;1;17765.0;0.15;Delivery;Delivered;05.04.2015;
621;1943;User_1943;GMC Yukon XL 2500 SLE;3400.0;2;5780.0;0.15;Pickup;Delivered;17.11.2015;
622;1845;User_1845;Chevrolet Captiva Sport LS Fleet;14000.0;1;14000.0;0.0;Pickup;Paid;04.05.2014;
623;210;User_210;Mercedes-Benz GLK-Class GLK350;22400.0;2;44800.0;0.0;Delivery;Delivered;26.04.2014;
624;68;User_68;Nissan Altima 3.5 SL;13600.0;2;27200.0;0.0;Pickup;Canceled_Mismatch;18.09.2014;
625;336;User_336;Hyundai Elantra SE;14700.0;2;29400.0;0.0;Delivery;Canceled_Mismatch;08.01.2014;
626;745;User_745;BMW 5 Series 528i;26500.0;2;45050.0;0.15;Delivery;Canceled_Error;08.07.2014;
627;1645;User_1645;Kia Forte EX;8400.0;3;25200.0;0.0;Pickup;Delivered;05.08.2015;
628;1696;User_1696;Nissan Altima 2025-05-02 00:00:00;14000.0;3;42000.0;0.0;Pickup;Delivered;27.05.2014;
629;384;User_384;MINI Cooper Base;13600.0;2;23120.0;0.15;Delivery;Canceled_Mismatch;12.12.2014;
630;1639;User_1639;Ford Escape SE;15500.0;3;46500.0;0.0;Delivery;Paid;09.04.2014;
631;454;User_454;Oldsmobile Cutlass Supreme SL;300.0;2;450.0;0.25;Pickup;Delivered;21.07.2015;
632;194;User_194;BMW 3 Series 328i xDrive;18100.0;3;46155.0;0.15;Delivery;Delivered;09.04.2015;
633;1593;User_1593;Buick Century Base;750.0;1;637.5;0.15;Delivery;Canceled_Error;04.09.2014;
634;494;User_494;Lincoln MKZ Base;15600.0;1;13260.0;0.15;Delivery;Paid;30.05.2014;
635;1705;User_1705;Subaru Outback 2.5i Limited PZEV;26700.0;2;45390.0;0.15;Delivery;Canceled_Mismatch;02.04.2015;
636;56;User_56;Ram 1500 Tradesman;16100.0;2;27370.0;0.15000000000000002;Pickup;Delivered;03.08.2014;
637;790;User_790;Nissan Versa Note 1.6 SV;11500.0;3;34500.0;0.0;Delivery;Delivered;24.04.2014;
638;1004;User_1004;Ford Mustang GT Premium;25250.0;3;75750.0;0.0;Delivery;Delivered;12.04.2015;
639;1667;User_1667;Jeep Commander Base;7600.0;2;12920.0;0.15;Delivery;Delivered;06.06.2015;
640;1544;User_1544;Infiniti G Sedan G37 Journey;26000.0;1;26000.0;0.0;Pickup;Paid;26.03.2014;
641;1682;User_1682;Dodge Durango Limited;3500.0;1;2975.0;0.15;Pickup;Delivered;11.02.2014;
642;133;User_133;Chevrolet Impala LT;18100.0;3;54300.0;0.0;Delivery;Delivered;21.09.2015;
643;1265;User_1265;Honda CR-V SE;14000.0;2;28000.0;0.0;Delivery;Delivered;17.08.2015;
644;398;User_398;HUMMER H2 Base;10500.0;3;26775.0;0.15;Delivery;Delivered;18.04.2015;
645;1464;User_1464;BMW 3 Series 328i xDrive SULEV;27500.0;2;55000.0;0.0;Delivery;Canceled_Mismatch;30.12.2014;
646;1196;User_1196;Ford Ranger XLT;15800.0;1;15800.0;0.0;Delivery;Canceled_Mismatch;18.12.2014;
647;732;User_732;Chevrolet Avalanche LT;10900.0;2;21800.0;0.0;Pickup;Delivered;17.04.2014;
648;1924;User_1924;Chevrolet Silverado 1500 Work Truck;10000.0;1;10000.0;0.0;Delivery;Delivered;22.07.2014;
649;1632;User_1632;Ford Expedition EL Limited;19000.0;1;19000.0;0.0;Delivery;Delivered;13.07.2015;
650;1388;User_1388;Toyota Corolla L;13650.0;2;27300.0;0.0;Delivery;Paid;17.01.2014;
651;1172;User_1172;Ford Focus SE;850.0;2;1700.0;0.0;Delivery;Delivered;24.06.2014;
652;1792;User_1792;Ford Escape XLT;11000.0;2;22000.0;0.0;Delivery;Canceled_Mismatch;16.05.2014;
653;304;User_304;Pontiac Sunfire Base;1800.0;1;1800.0;0.0;Delivery;Paid;01.11.2014;
654;97;User_97;Ford Fusion S;15300.0;3;45900.0;0.0;Pickup;Delivered;10.05.2015;
655;1064;User_1064;Jaguar XF Base;21000.0;3;63000.0;0.0;Pickup;Delivered;26.12.2014;
656;355;User_355;Chevrolet Cruze 2LT;9900.0;2;19800.0;0.0;Delivery;Canceled_Error;04.08.2015;
657;1424;User_1424;Dodge Journey SXT;15400.0;3;46200.0;0.0;Delivery;Paid;18.03.2015;
658;140;User_140;Nissan Sentra 2.0;9600.0;2;19200.0;0.0;Pickup;Paid;21.10.2015;
659;1692;User_1692;Nissan Versa 1.6 S;8200.0;3;24600.0;0.0;Delivery;Delivered;16.04.2014;
660;980;User_980;Nissan Murano SV;17400.0;1;14790.0;0.15;Delivery;Canceled_Error;04.07.2014;
661;404;User_404;Nissan Altima 2.5 S;9800.0;2;16660.0;0.15;Delivery;Delivered;06.05.2014;
662;1031;User_1031;Kia Sorento EX;17500.0;1;17500.0;0.0;Pickup;Canceled_Mismatch;10.01.2015;
663;1557;User_1557;Chevrolet Cruze 1LT;10700.0;1;10700.0;0.0;Delivery;Canceled_Error;01.05.2014;
664;531;User_531;Ford E-Series Wagon E-350 Super Duty XLT;26400.0;1;26400.0;0.0;Delivery;Canceled_Mismatch;21.01.2015;
665;1560;User_1560;Cadillac CTS Coupe Base;26800.0;3;80400.0;0.0;Delivery;Delivered;18.07.2014;
666;697;User_697;Jeep Cherokee Trailhawk;27000.0;3;72900.0;0.1;Delivery;Canceled_Mismatch;10.11.2014;
667;688;User_688;Toyota Venza XLE;23500.0;3;52875.0;0.25;Delivery;Delivered;12.12.2014;
668;335;User_335;Hyundai Accent GLS;10000.0;3;30000.0;0.0;Delivery;Canceled_Mismatch;23.03.2014;
669;1475;User_1475;Ford Fusion SPORT;7400.0;3;22200.0;0.0;Delivery;Delivered;21.05.2014;
670;1793;User_1793;Mercedes-Benz E-Class E320;3900.0;2;7800.0;0.0;Delivery;Delivered;30.03.2015;
671;754;User_754;Ford F-150 XLT;9000.0;2;18000.0;0.0;Delivery;Delivered;16.08.2015;
672;559;User_559;Ford Explorer XLT;28900.0;2;57800.0;0.0;Pickup;Canceled_Mismatch;31.10.2015;
673;1807;User_1807;Ford Fiesta SE;9500.0;1;9500.0;0.0;Delivery;Paid;17.04.2015;
674;292;User_292;MINI Cooper Base;12400.0;2;24800.0;0.0;Pickup;Delivered;03.12.2014;
675;642;User_642;Volkswagen Jetta 2025-05-02 00:00:00;2800.0;3;8400.0;0.0;Delivery;Delivered;20.01.2015;
676;1607;User_1607;Kia Sorento LX;4500.0;3;11475.0;0.15;Delivery;Delivered;21.04.2014;
677;1914;User_1914;Volkswagen Passat Wolfsburg Edition PZEV;15200.0;1;15200.0;0.0;Pickup;Delivered;12.11.2015;
678;1988;User_1988;Nissan Altima 2.5 S;2300.0;1;1955.0;0.15;Pickup;Delivered;24.05.2015;
679;1859;User_1859;Chrysler 200 Touring;11500.0;1;9775.0;0.15;Pickup;Delivered;12.12.2014;
680;391;User_391;Ford F-150 XLT;18800.0;2;37600.0;0.0;Pickup;Canceled_Error;20.07.2014;
681;1723;User_1723;Toyota Corolla LE;11000.0;3;28050.0;0.15;Pickup;Delivered;18.03.2015;
682;1124;User_1124;Honda CR-V EX-L;21250.0;3;63750.0;0.0;Delivery;Delivered;23.12.2015;
683;1762;User_1762;Chevrolet Avalanche 1500;5700.0;1;5700.0;0.0;Delivery;Canceled_Error;12.01.2014;
684;1111;User_1111;Lincoln MKZ Base;7600.0;3;22800.0;0.0;Delivery;Delivered;12.04.2014;
685;1158;User_1158;Nissan Maxima 3.5 SV;14300.0;2;28600.0;0.0;Pickup;Canceled_Mismatch;23.03.2015;
686;1756;User_1756;Dodge Grand Caravan SXT;11300.0;3;28815.0;0.15;Delivery;Canceled_Mismatch;22.04.2014;
687;1099;User_1099;Ford Explorer XLT;25200.0;2;50400.0;0.0;Pickup;Delivered;20.04.2014;
688;1543;User_1543;Jeep Commander Limited;11100.0;3;33300.0;0.0;Pickup;Delivered;25.02.2014;
689;509;User_509;Ford F-150 XLT;23200.0;1;20880.0;0.1;Pickup;Canceled_Mismatch;25.10.2014;
690;257;User_257;Ford Fusion S;14900.0;3;44700.0;0.0;Delivery;Delivered;11.07.2015;
691;194;User_194;Volkswagen Eos Komfort;13000.0;3;33150.0;0.15;Delivery;Delivered;29.07.2015;
692;967;User_967;Ford Fusion SE;11000.0;3;33000.0;0.0;Delivery;Paid;08.12.2015;
693;546;User_546;Chevrolet Malibu LT;9500.0;2;17100.0;0.1;Delivery;Canceled_Error;02.11.2015;
694;530;User_530;Kia Spectra Spectra5 SX;1500.0;3;3825.0;0.15000000000000002;Pickup;Canceled_Mismatch;22.12.2015;
695;756;User_756;Honda CR-V Special Edition;5000.0;2;9000.0;0.1;Delivery;Canceled_Mismatch;19.04.2015;
696;1868;User_1868;Nissan Altima 2.5 S;14300.0;2;24310.0;0.15;Delivery;Delivered;04.01.2014;
697;1235;User_1235;Ford Focus SE;12000.0;3;36000.0;0.0;Pickup;Delivered;13.09.2015;
698;365;User_365;Toyota Camry SE;12001.0;3;30602.55;0.15;Pickup;Delivered;20.11.2015;
699;388;User_388;Acura MDX Touring;2900.0;1;2610.0;0.1;Delivery;Delivered;13.09.2015;
700;708;User_708;Cadillac Escalade Base;18400.0;2;36800.0;0.0;Pickup;Delivered;12.05.2015;
701;850;User_850;Mercedes-Benz C-Class C250 Sport;23000.0;2;46000.0;0.0;Pickup;Delivered;07.04.2014;
702;1592;User_1592;Toyota Corolla LE;1300.0;3;3315.0;0.15;Pickup;Paid;21.09.2014;
703;996;User_996;Chevrolet Tahoe LT;27200.0;3;81600.0;0.0;Delivery;Delivered;03.04.2014;
704;1077;User_1077;Toyota Camry LE;1100.0;3;2805.0;0.15;Pickup;Delivered;30.06.2014;
705;1484;User_1484;Buick Regal GS;18900.0;2;37800.0;0.0;Pickup;Canceled_Mismatch;03.06.2015;
706;654;User_654;Nissan Maxima 3.5 SV;17300.0;1;17300.0;0.0;Delivery;Paid;30.03.2014;
707;701;User_701;Nissan Quest 3.5 S;3600.0;1;3600.0;0.0;Delivery;Canceled_Mismatch;17.05.2015;
708;654;User_654;Ford Focus SE;8350.0;3;25050.0;0.0;Delivery;Canceled_Mismatch;15.10.2014;
709;630;User_630;Toyota Sequoia Limited;16000.0;1;16000.0;0.0;Delivery;Canceled_Mismatch;19.06.2014;
710;1831;User_1831;Acura TL Technology Package;21900.0;2;43800.0;0.0;Delivery;Paid;23.09.2015;
711;1462;User_1462;BMW 5 Series 535i xDrive;44500.0;2;89000.0;0.0;Delivery;Delivered;24.07.2014;
712;1453;User_1453;vw jetta comfrtline;7800.0;3;23400.0;0.0;Pickup;Delivered;28.08.2014;
713;1331;User_1331;Ford Fusion SE;16100.0;3;48300.0;0.0;Pickup;Delivered;08.08.2015;
714;1357;User_1357;Ford Escape XLT;8000.0;2;13600.0;0.15;Delivery;Canceled_Mismatch;27.02.2015;
715;392;User_392;Dodge Grand Caravan SXT;16200.0;3;43740.0;0.1;Pickup;Delivered;27.03.2014;
716;786;User_786;Chevrolet Cobalt LT;6700.0;1;6700.0;0.0;Pickup;Canceled_Mismatch;30.05.2014;
717;775;User_775;Acura ILX Technology Package;21800.0;1;18530.0;0.15;Delivery;Canceled_Mismatch;14.09.2015;
